Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","1968","1968","t","960000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","1969","1969","t","930000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","1970","1970","t","945000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","1971","1971","t","970000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","1972","1972","t","1027300","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","1973","1973","t","1100000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","1974","1974","t","1100000","E","Estimated value",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","1975","1975","t","1178400","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","1976","1976","t","1843100","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","1977","1977","t","2753600","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","1978","1978","t","3187200","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","1979","1979","t","3422000","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","1980","1980","t","3323000","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","1981","1981","t","2969000","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","1982","1982","t","2860700","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","1983","1983","t","2905700","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","1984","1984","t","3038900","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","1985","1985","t","2939800","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","1986","1986","t","2882300","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","1987","1987","t","2738400","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","1988","1988","t","2839300","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","1989","1989","t","2585400","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","1990","1990","t","2275800","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","1991","1991","t","2454900","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","1992","1992","t","2567900","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","1993","1993","t","2450000","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","1994","1994","t","2358300","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","1995","1995","t","2190000","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","1996","1996","t","2067300","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","1997","1997","t","2403400","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","1998","1998","t","1783400","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","1999","1999","t","1933943.2","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","2000","2000","t","1986300","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","2001","2001","t","3509200","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","2002","2002","t","4438000","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","2003","2003","t","5308900","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","2004","2004","t","5820700","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","2005","2005","t","6716200","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","2006","2006","t","7782500","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","2007","2007","t","8192800","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","2008","2008","t","9309900","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","2009","2009","t","8530500","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","2010","2010","t","8595600","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","2011","2011","t","9897913","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","2012","2012","t","9735723","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","2013","2013","t","9757681","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","2014","2014","t","10209882","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","2015","2015","t","10740000","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","2016","2016","t","10909799.61","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","2017","2017","t","10267568.37","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","2018","2018","t","9847074.37","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","2019","2019","t","10174858.09","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","2020","2020","t","10504202.97","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","2021","2021","t","10565589.17","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5510","Production","01520.01","Cassava, fresh","2022","2022","t","10626861.72","A","Official figure",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01520.01","Cassava, fresh","1961","1961","t","150000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","894","Zambia","5510","Production","01520.01","Cassava, fresh","1962","1962","t","150000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","894","Zambia","5510","Production","01520.01","Cassava, fresh","1963","1963","t","145000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","894","Zambia","5510","Production","01520.01","Cassava, fresh","1964","1964","t","141000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","894","Zambia","5510","Production","01520.01","Cassava, fresh","1965","1965","t","139000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","894","Zambia","5510","Production","01520.01","Cassava, fresh","1966","1966","t","180000","E","Estimated value",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01520.01","Cassava, fresh","1967","1967","t","185000","E","Estimated value",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01520.01","Cassava, fresh","1968","1968","t","185000","E","Estimated value",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01520.01","Cassava, fresh","1969","1969","t","185000","E","Estimated value",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01520.01","Cassava, fresh","1970","1970","t","190000","E","Estimated value",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01520.01","Cassava, fresh","1971","1971","t","195000","E","Estimated value",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01520.01","Cassava, fresh","1972","1972","t","195000","E","Estimated value",""
